2026-01-05 17:07:48 | INFO     | src.utils.oi_tracker:__init__ - 📊 OI Tracker initialized | Data dir: data/oi_history
2026-01-05 17:07:48 | INFO     | api.angelone.auth_manager:__init__ - AuthManager initialized for client: TEST
2026-01-05 17:07:49 | INFO     | src.api.angelone.config_manager:__init__ - ConfigManager initialized
2026-01-05 17:07:49 | INFO     | src.api.angelone.config_manager:_load_yaml - Loaded config from: C:\Users\USER\AppData\Local\Temp\tmp6i6qyi6t.yaml
2026-01-05 17:07:49 | INFO     | src.api.angelone.config_manager:__init__ - ConfigManager initialized
2026-01-05 17:07:49 | DEBUG    | src.api.angelone.config_manager:_resolve_env_vars - Loaded api_key from environment variable ANGELONE_API_KEY
2026-01-05 17:07:49 | DEBUG    | src.api.angelone.config_manager:_resolve_env_vars - Loaded client_code from environment variable ANGELONE_CLIENT_CODE
2026-01-05 17:07:49 | DEBUG    | src.api.angelone.config_manager:_resolve_env_vars - Loaded password from environment variable ANGELONE_PASSWORD
2026-01-05 17:07:49 | DEBUG    | src.api.angelone.config_manager:_resolve_env_vars - Loaded totp_secret from environment variable ANGELONE_TOTP_SECRET
2026-01-05 17:07:49 | INFO     | src.api.angelone.config_manager:load - Configuration loaded: 0 symbols
2026-01-05 17:07:49 | INFO     | src.api.angelone.config_manager:__init__ - ConfigManager initialized
2026-01-05 17:07:49 | INFO     | src.api.angelone.config_manager:_load_yaml - Loaded config from: C:\Users\USER\AppData\Local\Temp\tmpkm03g2jt.yaml
2026-01-05 17:07:49 | DEBUG    | src.api.angelone.config_manager:_resolve_env_vars - Loaded api_key from environment variable ANGELONE_API_KEY
2026-01-05 17:07:49 | INFO     | src.api.angelone.config_manager:load - Configuration loaded: 0 symbols
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
2026-01-05 17:07:49 | INFO     | api.angelone.data_converter:__init__ - DataConverter initialized
